State_FIPS_Code,County_FIPS_Code,County,CHSI_State_Name,State,Poverty_%,Poverty,Population_Size,Min_Population_Size,Max_Population_Size,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Less_than_highschool_diploma,Highschool_diploma_only,college_associate_s_degree,Bachelor_degree_higher,adults_with_less_than_highschool,proper_adults_with_less_than_highschool,adults_highschool,proper_adults_highschool,adults_compl_associate_s_degree,proper_adults_compl_associate_s_degree,adults_bachelor_s_degree_higher,proper_adults_bachelor_s_degree_higher,total,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Civilian_labor_force_2014,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Median_Household_Income,Med_HH_Income_Percent_of_State_Total
17,173,Shelby,Illinois,IL,9.4,2098.268,22322,13849,23507,15.1,2.9,99.2,0.2,0.1,0.2,0.5,1531,6798,5144,2255,9.7,9.70970971,43.2,43.24324324,32.7,32.73273273,14.3,14.31431431,99.9,10346,9432,914,8.8,10175,9489,686,6.7,10211,9594,617,6,48994,85.3
17,175,Stark,Illinois,IL,9.2,567.548,6169,5154,15506,15.7,3.6,99.2,0.1,0.1,0.2,1.1,512,1575,1358,734,12.3,12.28771229,37.7,37.66233766,32.5,32.46753247,17.6,17.58241758,100.1,2892,2619,273,9.4,2811,2602,209,7.4,2781,2597,184,6.6,50219,87.4
17,177,Stephenson,Illinois,IL,10.2,4892.43,47965,26534,46580,14.5,2.9,89.6,7.9,0.2,0.9,2.1,3304,12211,11495,5931,10,10,37.1,37.1,34.9,34.9,18,18,100,22841,20680,2161,9.5,22296,20665,1631,7.3,21608,20163,1445,6.7,48569,84.5
17,179,Tazewell,Illinois,IL,8.1,10529.919,129999,126158,268187,13.2,2.2,97.5,1.1,0.2,0.6,1.3,7087,31356,32526,23121,7.5,7.5,33.3,33.3,34.6,34.6,24.6,24.6,100,69381,63361,6020,8.7,68011,63468,4543,6.7,67541,63281,4260,6.3,60490,105.3
17,181,Union,Illinois,IL,13.7,2493.674,18202,9340,25391,14.2,2.9,97.6,1,0.5,0.4,3.5,1935,3847,4041,2657,15.5,15.5,30.8,30.8,32.4,32.4,21.3,21.3,100,7442,6606,836,11.2,7309,6671,638,8.7,7354,6783,571,7.8,40957,71.3
17,183,Vermilion,Illinois,IL,14,11528.16,82344,57558,94198,13.7,2.4,87.1,11.2,0.2,0.6,3.4,7426,21979,17452,7488,13.7,13.7,40.4,40.4,32.1,32.1,13.8,13.8,100,36116,32277,3839,10.6,35631,32639,2992,8.4,35642,33100,2542,7.1,42036,73.2
17,185,Wabash,Illinois,IL,11.4,1432.98,12570,6176,25119,13.5,3.3,98.1,0.5,0.1,0.6,0.9,835,2737,3239,1430,10.1,10.1,33.2,33.2,39.3,39.3,17.4,17.4,100,5671,5237,434,7.7,5581,5249,332,5.9,5619,5301,318,5.7,49385,85.9
17,187,Warren,Illinois,IL,11,1931.38,17558,10534,24055,13.9,2.6,96.5,2,0.2,0.7,4.5,1321,4185,3649,2356,11.5,11.48851149,36.4,36.36363636,31.7,31.66833167,20.5,20.47952048,100.1,8859,8204,655,7.4,8758,8249,509,5.8,8556,8091,465,5.4,44180,76.9
17,189,Washington,Illinois,IL,7.2,1074.384,14922,10973,23371,13.1,2.6,98.7,0.4,0.2,0.2,1,937,3442,3726,2225,9.1,9.1,33.3,33.3,36.1,36.1,21.5,21.5,100,8956,8396,560,6.3,9047,8619,428,4.7,9320,8957,363,3.9,54683,95.2
17,191,Wayne,Illinois,IL,12,2015.52,16796,7073,22330,15.7,3.2,98.6,0.4,0.2,0.4,0.6,1591,4056,4540,1449,13.7,13.68631369,34.9,34.86513487,39,38.96103896,12.5,12.48751249,100.1,7913,7296,617,7.8,7688,7185,503,6.5,7524,7000,524,7,46839,81.5
17,193,White,Illinois,IL,12,1834.08,15284,9340,25391,16.8,3.9,98.7,0.4,0.2,0.1,0.7,1398,3551,4052,1405,13.4,13.41341341,34.1,34.13413413,38.9,38.93893894,13.5,13.51351351,99.9,7061,6513,548,7.8,7092,6677,415,5.9,7010,6602,408,5.8,46927,81.7
17,195,Whiteside,Illinois,IL,9.4,5627.122,59863,52773,97206,14,2.7,97.1,1.3,0.3,0.5,9.4,4899,14474,13899,6609,12.3,12.28771229,36.3,36.26373626,34.9,34.86513487,16.6,16.58341658,100.1,29510,26922,2588,8.8,28652,26678,1974,6.9,28408,26622,1786,6.3,49895,86.8
17,197,Will,Illinois,IL,6.7,43068.471,642813,292916,558341,7.1,1,84.2,10.7,0.3,3.5,12.7,41027,117100,133857,141404,9.5,9.5,27,27,30.9,30.9,32.6,32.6,100,358434,323152,35282,9.8,356643,329474,27169,7.6,355617,334132,21485,6,75176,130.8
17,199,Williamson,Illinois,IL,13.6,8651.912,63617,57558,94198,13.9,2.5,95,3.1,0.3,0.6,1.6,5201,13808,17269,10300,11.2,11.2,29.6,29.6,37.1,37.1,22.1,22.1,100,31609,28752,2857,9,31471,29240,2231,7.1,31842,29852,1990,6.2,46322,80.6
17,201,Winnebago,Illinois,IL,12.3,35509.485,288695,292916,558341,10.9,1.8,85,11,0.4,2.1,9.5,26245,65503,61653,42435,13.4,13.4,33.4,33.4,31.5,31.5,21.7,21.7,100,143862,128711,15151,10.5,142375,130678,11697,8.2,142254,132181,10073,7.1,47708,83
17,203,Woodford,Illinois,IL,6,2246.88,37448,28085,47530,11.7,2.4,98.3,0.5,0.1,0.5,1,1671,8478,8443,7187,6.5,6.493506494,32.9,32.86713287,32.8,32.76723277,27.9,27.87212787,100.1,20021,18584,1437,7.2,19758,18673,1085,5.5,19619,18621,998,5.1,70127,122
18,1,Adams,Indiana,IN,9.9,3351.051,33849,37787,53533,10.8,2.5,99,0.2,0.1,0.3,3.5,3374,8978,5408,3111,16.2,16.2,43,43,25.9,25.9,14.9,14.9,100,15913,14946,967,6.1,16421,15670,751,4.6,16918,16279,639,3.8,50172,101.6
18,3,Allen,Indiana,IN,10.2,35088.612,344006,292916,558341,9.6,1.7,84.4,11.7,0.4,1.8,5.2,24634,69318,75487,61535,10.7,10.7,30,30,32.7,32.7,26.6,26.6,100,174430,161305,13125,7.5,175720,165680,10040,5.7,178779,170656,8123,4.5,48651,98.5
18,5,Bartholomew,Indiana,IN,8.3,6103.82,73540,61758,99844,11.5,1.5,94.4,2,0.2,2.6,3.4,5460,18376,14289,14731,10.3,10.3,34.8,34.8,27,27,27.9,27.9,100,41653,39165,2488,6,42620,40757,1863,4.4,43649,42090,1559,3.6,54101,109.6
18,7,Benton,Indiana,IN,7.5,677.925,9039,10973,23371,12.7,2.8,98.2,0.5,0,0.1,2.7,668,2726,1567,974,11.3,11.3,45.9,45.9,26.4,26.4,16.4,16.4,100,4469,4153,316,7.1,4476,4233,243,5.4,4627,4422,205,4.4,46196,93.5
18,9,Blackford,Indiana,IN,9.2,1274.108,13849,13849,23507,13.7,2.6,98.5,0.2,0.4,0.2,0.6,1188,4390,2299,921,13.5,13.5,49.9,49.9,26.1,26.1,10.5,10.5,100,5449,4910,539,9.9,5265,4876,389,7.4,5276,4958,318,6,39563,80.1
18,11,Boone,Indiana,IN,5.8,3019.538,52061,37787,53533,9.8,1.5,97.2,0.7,0.2,1.2,1.7,2452,10802,9126,16543,6.3,6.3,27.8,27.8,23.4,23.4,42.5,42.5,100,31128,29355,1773,5.7,32198,30788,1410,4.4,32959,31747,1212,3.7,68352,138.4
18,13,Brown,Indiana,IN,8.2,1242.628,15154,5403,24822,12.1,1.4,98.5,0.5,0.1,0.4,0.9,1359,4176,3209,2349,12.3,12.3,37.6,37.6,28.9,28.9,21.2,21.2,100,7328,6785,543,7.4,7360,6921,439,6,7482,7128,354,4.7,52582,106.5
18,15,Carroll,Indiana,IN,7.5,1531.95,20426,13849,23507,11.5,2.1,99.2,0.3,0.1,0.1,3.7,1727,5726,4009,2301,12.5,12.51251251,41.6,41.64164164,29.1,29.12912913,16.7,16.71671672,99.9,9922,9224,698,7,9886,9369,517,5.2,10141,9709,432,4.3,55318,112
18,17,Cass,Indiana,IN,9.7,3892.61,40130,28191,56200,11.8,2.2,96.8,1.6,0.5,0.6,10,4621,10594,7197,3528,17.8,17.81781782,40.8,40.84084084,27.7,27.72772773,13.6,13.61361361,99.9,17699,16335,1364,7.7,17737,16718,1019,5.7,17699,16883,816,4.6,44430,90
18,19,Clark,Indiana,IN,9.4,9549.648,101592,61758,99844,10.9,1.6,90.5,7.1,0.3,0.8,2.6,9982,26054,25597,15121,13,13.01301301,33.9,33.93393393,33.3,33.33333333,19.7,19.71971972,99.9,56319,52427,3892,6.9,57633,54526,3107,5.4,58764,56141,2623,4.5,52050,105.4
18,21,Clay,Indiana,IN,9.6,2605.632,27142,28191,56200,12.2,2.2,98.3,0.6,0.3,0.2,0.7,2416,8181,5113,2599,13.2,13.2,44.7,44.7,27.9,27.9,14.2,14.2,100,12600,11477,1123,8.9,12439,11601,838,6.7,12370,11718,652,5.3,44385,89.9
18,23,Clinton,Indiana,IN,9.1,3102.281,34091,26534,46580,12.1,2.1,98.7,0.4,0.2,0.3,11.5,3071,10031,5362,3075,14.3,14.28571429,46.6,46.55344655,24.9,24.87512488,14.3,14.28571429,100.1,16451,15280,1171,7.1,16661,15809,852,5.1,16991,16314,677,4,49945,101.1
18,25,Crawford,Indiana,IN,12.9,1446.864,11216,8613,28411,11.5,1.5,98.9,0.2,0.4,0.4,1.2,1291,3516,1725,782,17.7,17.68231768,48.1,48.05194805,23.6,23.57642358,10.7,10.68931069,100.1,4847,4363,484,10,4893,4520,373,7.6,4929,4633,296,6,40657,82.3
18,27,Daviess,Indiana,IN,12.4,3777.784,30466,29055,44752,12.1,2.2,98.5,0.6,0.2,0.3,3.2,4467,8015,4872,2560,22.4,22.4,40.2,40.2,24.5,24.5,12.9,12.9,100,14892,14050,842,5.7,15181,14504,677,4.5,15687,15095,592,3.8,47670,96.5
18,29,Dearborn,Indiana,IN,6.8,3337.576,49082,37787,53533,10.2,1.4,98,0.8,0.2,0.4,0.7,3508,13546,10660,6175,10.4,10.38961039,40,39.96003996,31.5,31.46853147,18.2,18.18181818,100.1,25214,23080,2134,8.5,25121,23474,1647,6.6,25302,24018,1284,5.1,59280,120
18,31,Decatur,Indiana,IN,9,2266.56,25184,28085,47530,12,1.9,98.2,0.2,0.1,1.2,0.9,1957,8451,4554,2534,11.2,11.2,48.3,48.3,26,26,14.5,14.5,100,13884,12954,930,6.7,14186,13491,695,4.9,14369,13793,576,4,50258,101.8
18,35,Delaware,Indiana,IN,13.4,15592.508,116362,113041,246124,12.1,1.9,91.1,6.8,0.2,0.9,1.2,8548,25211,20867,16563,12,12,35.4,35.4,29.3,29.3,23.3,23.3,100,54252,49575,4677,8.6,53605,49859,3746,7,54475,51388,3087,5.7,39449,79.9
18,37,Dubois,Indiana,IN,5.6,2288.048,40858,37787,53533,11.5,1.9,99,0.2,0.1,0.4,4.4,3843,11638,8055,5140,13.4,13.4,40.6,40.6,28.1,28.1,17.9,17.9,100,21664,20513,1151,5.3,22047,21152,895,4.1,22556,21790,766,3.4,53211,107.7
18,39,Elkhart,Indiana,IN,9.5,18559.39,195362,126158,268187,9.3,1.7,91.6,5.5,0.3,1.2,12.4,24038,46932,32078,22438,19.2,19.18081918,37.4,37.36263736,25.6,25.57442557,17.9,17.88211788,100.1,99135,91951,7184,7.2,102211,97020,5191,5.1,104616,100595,4021,3.8,50192,101.6
18,41,Fayette,Indiana,IN,10.4,2588.04,24885,29009,53844,13.4,2.1,97.7,1.6,0,0.3,0.6,3319,7235,4435,1681,19.9,19.9,43.4,43.4,26.6,26.6,10.1,10.1,100,9037,8104,933,10.3,9091,8384,707,7.8,8950,8365,585,6.5,40122,81.2
18,43,Floyd,Indiana,IN,9.2,6623.724,71997,61758,99844,10.8,1.7,93.1,4.9,0.2,0.7,1.5,5943,17048,15713,12401,11.6,11.6,33.4,33.4,30.7,30.7,24.3,24.3,100,38564,36119,2445,6.3,39090,37105,1985,5.1,39918,38224,1694,4.2,53186,107.7
18,45,Fountain,Indiana,IN,9.3,1623.966,17462,13849,23507,14.2,2.4,99,0.2,0.2,0.3,1.8,1545,5343,3334,1462,13.2,13.21321321,45.7,45.74574575,28.5,28.52852853,12.5,12.51251251,99.9,8335,7517,818,9.8,8200,7629,571,7,8084,7605,479,5.9,45168,91.5
18,47,Franklin,Indiana,IN,8,1846.8,23085,7467,25734,11.1,1.7,99.1,0.1,0,0.4,0.6,2203,6717,3866,2745,14.2,14.2,43.2,43.2,24.9,24.9,17.7,17.7,100,10782,9851,931,8.6,10884,10177,707,6.5,11369,10793,576,5.1,54086,109.5
18,49,Fulton,Indiana,IN,9.5,1963.175,20665,13849,23507,12.9,2.5,98,0.7,0.3,0.4,2.9,2129,6118,4087,1769,15.1,15.1,43.4,43.4,29,29,12.5,12.5,100,9900,9081,819,8.3,9794,9182,612,6.2,9916,9442,474,4.8,44762,90.6
18,51,Gibson,Indiana,IN,8.1,2706.048,33408,28191,56200,12.5,2.3,96.4,2.1,0.2,0.7,0.9,2276,9041,8067,3433,10,10,39.6,39.6,35.4,35.4,15,15,100,18042,16986,1056,5.9,18437,17612,825,4.5,18864,18148,716,3.8,46466,94.1
18,53,Grant,Indiana,IN,12.5,8819.625,70557,53919,98288,13.6,2.2,90.5,7.2,0.4,0.6,2.7,6556,18643,12275,7781,14.5,14.5,41.2,41.2,27.1,27.1,17.2,17.2,100,32514,29579,2935,9,32664,30430,2234,6.8,32446,30675,1771,5.5,40234,81.5
18,55,Greene,Indiana,IN,10.9,3649.211,33479,28191,56200,12.8,2.2,98.8,0.1,0.3,0.2,0.9,3525,9212,7061,3008,15.5,15.48451548,40.4,40.35964036,31,30.96903097,13.2,13.18681319,100.1,13779,12372,1407,10.2,13856,12758,1098,7.9,13791,12849,942,6.8,41077,83.2
18,57,Hamilton,Indiana,IN,3.6,8664.66,240685,126158,268187,6.7,0.9,91.9,3.1,0.2,3.6,2.4,6996,30001,45586,103592,3.8,3.8,16.1,16.1,24.5,24.5,55.6,55.6,100,155994,148135,7859,5,161162,154624,6538,4.1,164518,158990,5528,3.4,89861,182
18,59,Hancock,Indiana,IN,5,3156.9,63138,69778,137004,10.5,1.3,96.5,1.3,0.2,0.7,1.2,3046,16396,15548,12717,6.4,6.393606394,34.4,34.36563437,32.6,32.56743257,26.7,26.67332667,100.1,36117,33727,2390,6.6,36622,34730,1892,5.2,37332,35770,1562,4.2,68334,138.4
18,61,Harrison,Indiana,IN,8.1,2982.987,36827,28085,47530,10.4,1.4,98.4,0.6,0.3,0.2,1.4,3127,11667,8089,4200,11.5,11.5,43.1,43.1,29.9,29.9,15.5,15.5,100,18733,17426,1307,7,19046,17984,1062,5.6,19418,18540,878,4.5,56787,115
18,63,Hendricks,Indiana,IN,4.6,5864.218,127483,69778,137004,8.7,1.2,93.9,3.7,0.2,1.2,2,6396,29827,31089,31866,6.4,6.406406406,30.1,30.13013013,31.3,31.33133133,32.1,32.13213213,99.9,78773,74214,4559,5.8,80715,77012,3703,4.6,82290,79162,3128,3.8,70358,142.5
18,65,Henry,Indiana,IN,9.5,4488.18,47244,28191,56200,13.7,2.3,98.2,1,0.2,0.3,0.9,4770,15609,9171,5224,13.7,13.7,44.9,44.9,26.4,26.4,15,15,100,21345,19458,1887,8.8,21469,20010,1459,6.8,21597,20449,1148,5.3,41955,85
18,67,Howard,Indiana,IN,10.3,8752.631,84977,61758,99844,12.1,1.7,90.2,7,0.4,1,2,6427,21387,17963,11099,11.3,11.3,37.6,37.6,31.6,31.6,19.5,19.5,100,36473,33502,2971,8.1,36946,34632,2314,6.3,36934,35090,1844,5,47433,96
